128,4,2,512,1
128,4,2,640,1
128,4,2,512,1
128,4,2,512,1
128,4,2,640,1
128,4,2,512,1
128,4,2,512,1
128,8,1,1280,1
128,8,1,896,1
128,8,1,1152,1
128,8,1,896,1
128,8,1,1152,1
128,8,1,896,1
128,8,1,768,1
128,8,1,768,1
128,8,1,768,1
128,8,1,768,1
128,8,2,768,1
128,8,2,768,1
128,8,2,768,1
128,8,2,896,1
128,8,2,768,1
128,8,2,896,1
128,8,2,768,1
128,8,2,768,1
128,8,2,768,1
128,8,2,768,1
128,16,1,1408,0
128,16,1,1280,0
128,16,1,896,0
128,16,1,896,0
128,16,1,1280,0
128,16,1,1408,0
128,16,1,1536,1
128,16,1,1408,0
128,16,1,896,0
128,16,1,1024,0
128,16,2,1152,1
128,16,2,1152,1
128,16,2,1152,1
128,16,2,1152,1
128,16,2,1152,1
128,16,2,1152,1
128,16,2,1152,1
128,16,2,1152,1
128,16,2,1152,1
128,16,2,1024,1
128,32,1,1664,0
128,32,1,896,0
128,32,1,1024,0
128,32,1,1280,0
128,32,1,1536,0
128,32,1,1024,0
128,32,1,1152,0
128,32,1,1408,0
128,32,1,1536,0
128,32,1,1664,0
128,32,2,1536,1
128,32,2,1536,1
128,32,2,1536,1
128,32,2,1664,1
128,32,2,1536,1
128,32,2,1664,1
128,32,2,1664,1
128,32,2,1664,1
128,32,2,1664,1
128,32,2,1664,1
128,64,1,1280,0
128,64,1,896,0
128,64,1,1280,0
128,64,1,1536,0
128,64,1,1280,0
128,64,1,896,0
128,64,1,1280,0
128,64,1,1280,0
128,64,1,1664,0
128,64,1,1024,0
128,64,2,2304,1
128,64,2,2176,1
128,64,2,2176,1
128,64,2,2304,1
128,64,2,2176,1
128,64,2,2304,1
128,64,2,2432,1
128,64,2,2432,1
128,64,2,2304,1
128,64,2,2304,1
256,4,1,1280,1
256,4,1,1024,1
256,4,1,1280,1
256,4,1,1024,1
256,4,1,1280,1
256,4,1,1280,1
256,4,1,1280,1
256,4,1,1280,1
256,4,1,1024,1
256,4,1,1024,1
256,4,2,1280,1
256,4,2,1280,1
256,4,2,1024,1
256,4,2,1280,1
256,4,2,1024,1
256,4,2,1280,1
256,4,2,1280,1
256,4,2,1280,1
256,4,2,1024,1
256,4,2,1024,1
256,8,1,2048,1
256,8,1,2048,1
256,8,1,1792,1
256,8,1,1536,1
256,8,1,1792,1
256,8,1,1536,1
256,8,1,1792,1
256,8,1,1536,1
256,8,1,1536,1
256,8,1,1536,1
256,8,2,1536,1
256,8,2,1536,1
256,8,2,1536,1
256,8,2,1536,1
256,8,2,1792,1
256,8,2,1536,1
256,8,2,1792,1
256,8,2,1536,1
256,8,2,1792,1
256,8,2,1536,1
256,16,1,2816,0
256,16,1,2304,1
256,16,1,2816,1
256,16,1,2816,1
256,16,1,2560,0
256,16,1,3584,1
256,16,1,2048,0
256,16,1,3072,1
256,16,1,3328,0
256,16,1,2304,0
256,16,2,2304,1
256,16,2,2048,1
256,16,2,2304,1
256,16,2,2304,1
256,16,2,2048,1
256,16,2,2304,1
256,16,2,2304,1
256,16,2,2048,1
256,16,2,2304,1
256,16,2,2304,1
256,32,1,3328,0
256,32,1,1792,0
256,32,1,3072,0
256,32,1,3328,0
256,32,1,2560,0
256,32,1,4352,0
256,32,1,3328,0
256,32,1,2816,0
256,32,1,2048,0
256,32,1,3328,0
256,32,2,3072,1
256,32,2,3328,1
256,32,2,3072,1
256,32,2,3072,1
256,32,2,3072,1
256,32,2,3328,1
256,32,2,3072,1
256,32,2,3072,1
256,32,2,3072,1
256,32,2,3072,1
256,64,1,2048,0
256,64,1,3328,0
256,64,1,2816,0
256,64,1,3328,0
256,64,1,2560,0
256,64,1,4096,0
256,64,1,2816,0
256,64,1,2816,0
256,64,1,3840,0
256,64,1,2304,0
256,64,2,4352,1
256,64,2,4352,1
256,64,2,4352,1
256,64,2,4352,1
256,64,2,4352,1
256,64,2,4608,1
256,64,2,4352,1
256,64,2,4608,1
256,64,2,4352,1
256,64,2,4352,1
